Date;Retraites_4000;Retraites_5000;Menage_4000;Menage_5000;Menage_7000;Mr_Wagner;Pascal_P;Laurent D;Spedener C;Claude Eyschen T
17/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;250;0;1173;354.8387096774193
17/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;400;0;1930;354.8387096774193
17/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;1240;695;1169;354.8387096774193
17/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;1750;0;1083;354.8387096774193
17/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;1030;0;1683;709.6774193548385
17/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;720;0;1037;709.6774193548385
17/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;470;0;1380;709.6774193548385
17/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;1120;0;1357;709.6774193548385
17/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;1780;0;1389;473.11827956989237
17/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;450;381;3193;473.11827956989237
17/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;250;454;1295;473.11827956989237
17/07/2026 21:00;200;200;200;200;200;3010,752688;690;609;2852;473.11827956989237
17/07/2026 22:00;200;200;200;200;200;3010,752688;610;578;881;473.11827956989237
17/07/2026 23:00;200;200;200;200;200;3010,752688;680;327;899;473.11827956989237
18/07/2026 00:00;200;200;200;200;200;3010,752688;270;742;845;591.3978494623655
18/07/2026 01:00;200;200;200;200;200;3010,752688;220;2650;837;591.3978494623655
18/07/2026 02:00;200;200;200;200;200;3010,752688;200;3460;832;591.3978494623655
18/07/2026 03:00;200;200;200;200;200;3010,752688;200;2566;868;591.3978494623655
18/07/2026 04:00;200;200;200;200;200;3010,752688;200;2133;862;591.3978494623655
18/07/2026 05:00;200;200;200;200;200;3010,752688;230;1126;983;591.3978494623655
18/07/2026 06:00;200;200;200;200;200;4516,129032;260;253;1142;887.0967741935482
18/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;330;899;1250;887.0967741935482
18/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;390;0;2178;887.0967741935482
18/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;260;0;1199;887.0967741935482
18/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;200;0;1116;354.8387096774193
18/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;320;269;1298;354.8387096774193
18/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;210;77;1198;354.8387096774193
18/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;230;12;2133;354.8387096774193
18/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;380;0;1166;709.6774193548385
18/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;330;18;1021;709.6774193548385
18/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;260;0;1081;709.6774193548385
18/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;410;6,999999998;993;709.6774193548385
18/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;520;4,000000001;1827;473.11827956989237
18/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;520;0;1050;473.11827956989237
18/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;990;233;1017;473.11827956989237
18/07/2026 21:00;200;200;200;200;200;3010,752688;820;639;902;473.11827956989237
18/07/2026 22:00;200;200;200;200;200;3010,752688;390;533;820;473.11827956989237
18/07/2026 23:00;200;200;200;200;200;3010,752688;320;377;765;473.11827956989237
19/07/2026 00:00;200;200;200;200;200;3010,752688;360;1670;771;591.3978494623655
19/07/2026 01:00;200;200;200;200;200;3010,752688;170;2617;732;591.3978494623655
19/07/2026 02:00;200;200;200;200;200;3010,752688;140;2551;791;591.3978494623655
19/07/2026 03:00;200;200;200;200;200;3010,752688;180;2525;747;591.3978494623655
19/07/2026 04:00;200;200;200;200;200;3010,752688;230;3581;774;591.3978494623655
19/07/2026 05:00;200;200;200;200;200;3010,752688;320;1849;770;591.3978494623655
19/07/2026 06:00;200;200;200;200;200;4516,129032;280;250;828;887.0967741935482
19/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;180;816;1062;887.0967741935482
19/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;180;1;967;887.0967741935482
19/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;190;261;1142;887.0967741935482
19/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;790;516;1721;354.8387096774193
19/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;810;976;2275;354.8387096774193
19/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;840;0;1246;354.8387096774193
19/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;800;913;1143;354.8387096774193
19/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;1000;545;2617;709.6774193548385
19/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;510;500;1412;709.6774193548385
19/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;700;684;1323;709.6774193548385
19/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;870;143;1472;709.6774193548385
19/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;380;435;1426;473.11827956989237
19/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;210;598;1403;473.11827956989237
19/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;400;1124;2419;473.11827956989237
19/07/2026 21:00;200;200;200;200;200;3010,752688;1150;648;3689;473.11827956989237
19/07/2026 22:00;200;200;200;200;200;3010,752688;940;561;921;473.11827956989237
19/07/2026 23:00;200;200;200;200;200;3010,752688;990;332;787;473.11827956989237
20/07/2026 00:00;200;200;200;200;200;3010,752688;840;384;806;591.3978494623655
20/07/2026 01:00;200;200;200;200;200;3010,752688;280;400;769;591.3978494623655
20/07/2026 02:00;200;200;200;200;200;3010,752688;220;1211;814;591.3978494623655
20/07/2026 03:00;200;200;200;200;200;3010,752688;160;376;785;591.3978494623655
20/07/2026 04:00;200;200;200;200;200;3010,752688;190;358;807;591.3978494623655
20/07/2026 05:00;200;200;200;200;200;3010,752688;240;1436;839;591.3978494623655
20/07/2026 06:00;200;200;200;200;200;4516,129032;200;219;864;887.0967741935482
20/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;150;192;989;887.0967741935482
20/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;210;1214;907;887.0967741935482
20/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;200;16;892;887.0967741935482
20/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;400;11;863;354.8387096774193
20/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;560;0;904;354.8387096774193
20/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;600;211;1878;354.8387096774193
20/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;610;1277;911;354.8387096774193
20/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;540;600;846;709.6774193548385
20/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;520;1378;867;709.6774193548385
20/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;400;850;787;709.6774193548385
20/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;300;235;1019;709.6774193548385
20/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;1220;159;1245;473.11827956989237
20/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;490;884;1137;473.11827956989237
20/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;760;183;4204;473.11827956989237
20/07/2026 21:00;200;200;200;200;200;3010,752688;590;186;3010;473.11827956989237
20/07/2026 22:00;200;200;200;200;200;3010,752688;2190;294;784;473.11827956989237
20/07/2026 23:00;200;200;200;200;200;3010,752688;970;337;631;473.11827956989237
21/07/2026 00:00;200;200;200;200;200;3010,752688;360;1480;684;591.3978494623655
21/07/2026 01:00;200;200;200;200;200;3010,752688;220;932;616;591.3978494623655
21/07/2026 02:00;200;200;200;200;200;3010,752688;190;710;660;591.3978494623655
21/07/2026 03:00;200;200;200;200;200;3010,752688;180;378;631;591.3978494623655
21/07/2026 04:00;200;200;200;200;200;3010,752688;180;646;709;591.3978494623655
21/07/2026 05:00;200;200;200;200;200;3010,752688;200;1529;644;591.3978494623655
21/07/2026 06:00;200;200;200;200;200;4516,129032;200;265;723;887.0967741935482
21/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;240;49;795;887.0967741935482
21/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;260;1430;948;887.0967741935482
21/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;210;128;848;887.0967741935482
21/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;240;86;853;354.8387096774193
21/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;370;30;1910;354.8387096774193
21/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;280;0;992;354.8387096774193
21/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;270;0;895;354.8387096774193
21/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;700;0;967;709.6774193548385
21/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;290;2,999999997;1696;709.6774193548385
21/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;280;310;1125;709.6774193548385
21/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;930;25;2121;709.6774193548385
21/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;2030;0;1134;473.11827956989237
21/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;500;0;979;473.11827956989237
21/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;640;860;1226;473.11827956989237
21/07/2026 21:00;200;200;200;200;200;3010,752688;2270;277;890;473.11827956989237
21/07/2026 22:00;200;200;200;200;200;3010,752688;510;334;3594;473.11827956989237
21/07/2026 23:00;200;200;200;200;200;3010,752688;600;482;1230;473.11827956989237
22/07/2026 00:00;200;200;200;200;200;3010,752688;390;3046;855;591.3978494623655
22/07/2026 01:00;200;200;200;200;200;3010,752688;240;4171;1356;591.3978494623655
22/07/2026 02:00;200;200;200;200;200;3010,752688;190;2986;662;591.3978494623655
22/07/2026 03:00;200;200;200;200;200;3010,752688;170;2566;610;591.3978494623655
22/07/2026 04:00;200;200;200;200;200;3010,752688;200;1209;876;591.3978494623655
22/07/2026 05:00;200;200;200;200;200;3010,752688;200;1198;828;591.3978494623655
22/07/2026 06:00;200;200;200;200;200;4516,129032;190;244;702;887.0967741935482
22/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;270;965;1303;887.0967741935482
22/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;360;261;1192;887.0967741935482
22/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;240;95;1489;887.0967741935482
22/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;290;2;1110;354.8387096774193
22/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;310;2;1651;354.8387096774193
22/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;410;1053;834;354.8387096774193
22/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;1100;34;860;354.8387096774193
22/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;420;670;1039;709.6774193548385
22/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;280;53;1264;709.6774193548385
22/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;270;1114;1880;709.6774193548385
22/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;260;872;2050;709.6774193548385
22/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;230;476;933;473.11827956989237
22/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;330;520;1017;473.11827956989237
22/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;1500;320;1058;473.11827956989237
22/07/2026 21:00;200;200;200;200;200;3010,752688;360;2087;997;473.11827956989237
22/07/2026 22:00;200;200;200;200;200;3010,752688;380;444;3805;473.11827956989237
22/07/2026 23:00;200;200;200;200;200;3010,752688;450;1222;651;473.11827956989237
23/07/2026 00:00;200;200;200;200;200;3010,752688;310;407;661;591.3978494623655
23/07/2026 01:00;200;200;200;200;200;3010,752688;#VALEUR!;1622;628;591.3978494623655
23/07/2026 02:00;200;200;200;200;200;3010,752688;#VALEUR!;684;653;591.3978494623655
23/07/2026 03:00;200;200;200;200;200;3010,752688;#VALEUR!;360;604;591.3978494623655
23/07/2026 04:00;200;200;200;200;200;3010,752688;#VALEUR!;282;716;591.3978494623655
23/07/2026 05:00;200;200;200;200;200;3010,752688;#VALEUR!;1101;755;591.3978494623655
23/07/2026 06:00;200;200;200;200;200;4516,129032;#VALEUR!;306;1523;887.0967741935482
23/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;#VALEUR!;825;946;887.0967741935482
23/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;260;1064;887.0967741935482
23/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;38;905;887.0967741935482
23/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;7,999999998;2418;354.8387096774193
23/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;10;1051;354.8387096774193
23/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;427;2048;354.8387096774193
23/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;533;1177;354.8387096774193
23/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;6,999999998;961;709.6774193548385
23/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;#VALEUR!;14;1780;709.6774193548385
23/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;#VALEUR!;232;1060;709.6774193548385
23/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;#VALEUR!;0;1271;709.6774193548385
23/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;#VALEUR!;31;1431;473.11827956989237
23/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;#VALEUR!;1489;1204;473.11827956989237
23/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;#VALEUR!;2597;1267;473.11827956989237
23/07/2026 21:00;200;200;200;200;200;3010,752688;#VALEUR!;2647;1359;473.11827956989237
23/07/2026 22:00;200;200;200;200;200;3010,752688;#VALEUR!;3194;5346;473.11827956989237
23/07/2026 23:00;200;200;200;200;200;3010,752688;#VALEUR!;3455;889;473.11827956989237
24/07/2026 00:00;200;200;200;200;200;3010,752688;#VALEUR!;1855;903;591.3978494623655
24/07/2026 01:00;200;200;200;200;200;3010,752688;210;1598;865;591.3978494623655
24/07/2026 02:00;200;200;200;200;200;3010,752688;190;753;883;591.3978494623655
24/07/2026 03:00;200;200;200;200;200;3010,752688;170;296;874;591.3978494623655
24/07/2026 04:00;200;200;200;200;200;3010,752688;180;329;940;591.3978494623655
24/07/2026 05:00;200;200;200;200;200;3010,752688;170;481;1013;591.3978494623655
24/07/2026 06:00;200;200;200;200;200;4516,129032;160;243;1038;887.0967741935482
24/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;260;1484;1854;887.0967741935482
24/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;250;481;1289;887.0967741935482
24/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;270;419;1094;887.0967741935482
24/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;280;69;1081;354.8387096774193
24/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;290;0;1089;354.8387096774193
24/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;490;873;1758;354.8387096774193
24/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;590;58;1041;354.8387096774193
24/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;550;84;1061;709.6774193548385
24/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;350;0;1141;709.6774193548385
24/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;330;741;1245;709.6774193548385
24/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;320;0;1144;709.6774193548385
24/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;200;0;1642;473.11827956989237
24/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;230;520;1658;473.11827956989237
24/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;260;3220;1025;473.11827956989237
24/07/2026 21:00;200;200;200;200;200;3010,752688;380;2920;1017;473.11827956989237
24/07/2026 22:00;200;200;200;200;200;3010,752688;420;2805;4584;473.11827956989237
24/07/2026 23:00;200;200;200;200;200;3010,752688;550;3676;1564;473.11827956989237
25/07/2026 00:00;200;200;200;200;200;3010,752688;250;1986;799;591.3978494623655
25/07/2026 01:00;200;200;200;200;200;3010,752688;210;1644;753;591.3978494623655
25/07/2026 02:00;200;200;200;200;200;3010,752688;170;689;779;591.3978494623655
25/07/2026 03:00;200;200;200;200;200;3010,752688;170;328;738;591.3978494623655
25/07/2026 04:00;200;200;200;200;200;3010,752688;190;275;820;591.3978494623655
25/07/2026 05:00;200;200;200;200;200;3010,752688;170;1011;869;591.3978494623655
25/07/2026 06:00;200;200;200;200;200;4516,129032;180;375;908;887.0967741935482
25/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;320;889;967;887.0967741935482
25/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;240;608;2116;887.0967741935482
25/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;590;283;1512;887.0967741935482
25/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;980;6,000000001;1341;354.8387096774193
25/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;800;0;1955;354.8387096774193
25/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;270;363;2462;354.8387096774193
25/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;270;2;1615;354.8387096774193
25/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;220;0;1174;709.6774193548385
25/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;230;0;1562;709.6774193548385
25/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;200;0;1200;709.6774193548385
25/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;160;0;1891;709.6774193548385
25/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;200;0;986;473.11827956989237
25/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;170;0;1017;473.11827956989237
25/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;290;190;2019;473.11827956989237
25/07/2026 21:00;200;200;200;200;200;3010,752688;240;292;1160;473.11827956989237
25/07/2026 22:00;200;200;200;200;200;3010,752688;320;1405;2594;473.11827956989237
25/07/2026 23:00;200;200;200;200;200;3010,752688;390;336;4194;473.11827956989237
26/07/2026 00:00;200;200;200;200;200;3010,752688;380;324;781;591.3978494623655
26/07/2026 01:00;200;200;200;200;200;3010,752688;260;1579;788;591.3978494623655
26/07/2026 02:00;200;200;200;200;200;3010,752688;220;663;773;591.3978494623655
26/07/2026 03:00;200;200;200;200;200;3010,752688;170;347;768;591.3978494623655
26/07/2026 04:00;200;200;200;200;200;3010,752688;170;250;723;591.3978494623655
26/07/2026 05:00;200;200;200;200;200;3010,752688;170;291;831;591.3978494623655
26/07/2026 06:00;200;200;200;200;200;4516,129032;150;209;915;887.0967741935482
26/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;160;1328;1020;887.0967741935482
26/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;230;157;1134;887.0967741935482
26/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;260;34;1258;887.0967741935482
26/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;290;0;2081;354.8387096774193
26/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;260;0;1291;354.8387096774193
26/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;250;0;1159;354.8387096774193
26/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;280;0;1109;354.8387096774193
26/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;250;165;1415;709.6774193548385
26/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;350;0;2491;709.6774193548385
26/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;390;0;2626;709.6774193548385
26/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;370;0;3025;709.6774193548385
26/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;330;1;1303;473.11827956989237
26/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;290;51;1244;473.11827956989237
26/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;200;190;1493;473.11827956989237
26/07/2026 21:00;200;200;200;200;200;3010,752688;160;245;4348;473.11827956989237
26/07/2026 22:00;200;200;200;200;200;3010,752688;170;1186;1234;473.11827956989237
26/07/2026 23:00;200;200;200;200;200;3010,752688;310;351;890;473.11827956989237
27/07/2026 00:00;200;200;200;200;200;3010,752688;270;301;831;591.3978494623655
27/07/2026 01:00;200;200;200;200;200;3010,752688;170;1565;754;591.3978494623655
27/07/2026 02:00;200;200;200;200;200;3010,752688;160;685;770;591.3978494623655
27/07/2026 03:00;200;200;200;200;200;3010,752688;150;277;745;591.3978494623655
27/07/2026 04:00;200;200;200;200;200;3010,752688;170;294;774;591.3978494623655
27/07/2026 05:00;200;200;200;200;200;3010,752688;160;246;836;591.3978494623655
27/07/2026 06:00;200;200;200;200;200;4516,129032;180;252;891;887.0967741935482
27/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;230;1393;862;887.0967741935482
27/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;260;592;924;887.0967741935482
27/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;240;350;1078;887.0967741935482
27/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;330;12;1764;354.8387096774193
27/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;240;0;1800;354.8387096774193
27/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;280;889;2097;354.8387096774193
27/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;270;0;1369;354.8387096774193
27/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;360;0;1083;709.6774193548385
27/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;430;32;1184;709.6774193548385
27/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;390;395;1408;709.6774193548385
27/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;400;0;1441;709.6774193548385
27/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;290;6,000000001;1449;473.11827956989237
27/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;290;67;1867;473.11827956989237
27/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;320;457;1559;473.11827956989237
27/07/2026 21:00;200;200;200;200;200;3010,752688;300;1238;2847;473.11827956989237
27/07/2026 22:00;200;200;200;200;200;3010,752688;280;291;3187;473.11827956989237
27/07/2026 23:00;200;200;200;200;200;3010,752688;350;297;825;473.11827956989237
28/07/2026 00:00;200;200;200;200;200;3010,752688;320;342;842;591.3978494623655
28/07/2026 01:00;200;200;200;200;200;3010,752688;250;2244;821;591.3978494623655
28/07/2026 02:00;200;200;200;200;200;3010,752688;220;667;842;591.3978494623655
28/07/2026 03:00;200;200;200;200;200;3010,752688;210;325;798;591.3978494623655
28/07/2026 04:00;200;200;200;200;200;3010,752688;200;219;942;591.3978494623655
28/07/2026 05:00;200;200;200;200;200;3010,752688;170;1080;933;591.3978494623655
28/07/2026 06:00;200;200;200;200;200;4516,129032;160;288;1793;887.0967741935482
28/07/2026 07:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;230;827;1045;887.0967741935482
28/07/2026 08:00;327,1889401;444,7004608;200;200;200;4516,129032;230;290;1326;887.0967741935482
28/07/2026 09:00;327,1889401;444,7004608;200;200;200;4516,129032;180;308;1291;887.0967741935482
28/07/2026 10:00;327,1889401;444,7004608;200;200;200;4516,129032;170;11;1714;354.8387096774193
28/07/2026 11:00;327,1889401;444,7004608;200;200;200;4516,129032;170;0;1113;354.8387096774193
28/07/2026 12:00;327,1889401;444,7004608;200;200;200;4516,129032;200;833;1431;354.8387096774193
28/07/2026 13:00;327,1889401;444,7004608;200;200;200;4516,129032;180;0;1458;354.8387096774193
28/07/2026 14:00;327,1889401;444,7004608;200;200;200;4516,129032;190;0;1398;709.6774193548385
28/07/2026 15:00;327,1889401;444,7004608;200;200;200;4516,129032;220;0;2116;709.6774193548385
28/07/2026 16:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;290;165;1485;709.6774193548385
28/07/2026 17:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;4516,129032;280;0;1472;709.6774193548385
28/07/2026 18:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;280;50;1352;473.11827956989237
28/07/2026 19:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;280;154;2155;473.11827956989237
28/07/2026 20:00;327,1889401;444,7004608;496,7741935;770,9677419;1319,354839;3010,752688;220;1614;1210;473.11827956989237
28/07/2026 21:00;200;200;200;200;200;3010,752688;270;1828;1225;473.11827956989237
