Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
15-May 18:00:00,96.17,52.89,170.27489761590806,86.25324576529565,12.94,9.916754234704356,3.910959516600876,13.796782327967033,0.0,690.9386795209356,67.75785190840222,0.0,-20.06788060253081,-4.745670191259506,0.0,0.0,10.492682713796768,0.0,0.0,0.5958038804451601,0.0,636.9058918120817,32.09145106323211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.8144407488496,604.8144407488496,0.0,1846.236559139785,604.8144407488496,1241.4221183909353,0.0,0.6955731872607948,0.07,
15-May 19:00:00,33.92,21.22,131.32283923873246,18.461850717166573,12.45,15.458149282833428,1.2802404577624702,2.9169713789687775,0.0,143.78755991478806,45.637847760191725,0.0,-3.356706533574758,-0.7068767178729997,0.0,0.0,7.25618963843784,0.0,0.0,0.013218908021641138,0.0,94.94388685958464,13.894822552316194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04906430726851,81.04906430726851,0.0,1846.236559139785,81.04906430726851,1765.1874948325164,0.0,0.4354806855335609,0.07,
15-May 20:00:00,0.18,0.18,0.0,0.0,11.77,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.236559139785,0.0,1846.236559139785,0.0,0.0,0.07,
15-May 21:00:00,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
15-May 22:00:00,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
15-May 23:00:00,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 00:00:00,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 01:00:00,0.0,0.0,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 02:00:00,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 03:00:00,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 04:00:00,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 05:00:00,42.43,31.35,123.36262851245031,26.69567159130173,6.36,15.734328408698271,2.0024719222431573,1.6495895107615477,0.0,232.279590395634,52.19167078298961,0.0,-9.611021301102749,-1.3646020938197345,0.0,0.0,7.751995071115875,0.0,0.0,0.049262936813690594,0.0,183.2622849996373,18.988584060853697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2737009387836,164.2737009387836,0.0,200.0,164.2737009387836,35.726299061216395,0.0,0.610412358696724,0.07,
16-May 06:00:00,137.82,92.34,184.3504516548018,124.58886088558646,7.18,13.231139114413537,6.745951436670547,16.854555291806932,0.0,1017.9626099036587,69.68876538748627,-4.973799150320701E-14,-44.56442715179589,-7.35720762366211,-7.105427357601002E-15,0.0,11.877255179686827,0.0,0.0,1.4319710447342766,0.0,986.8862530672093,35.060375613705304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.825877453504,951.825877453504,0.0,200.0,200.0,0.0,751.825877453504,0.7578345834448154,0.07,
16-May 07:00:00,214.06,167.31,115.7322785670991,210.14157317825465,7.97,3.9184268217453564,12.559370734677273,11.28523137844265,0.0,1877.873468336558,63.02350634416303,-5.684341886080802E-14,-67.83553162319001,-13.995008434023013,5.684341886080802E-14,0.0,16.684369079183142,0.0,0.0,5.181488424241232,0.0,1874.8146445461834,45.30546329721743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.5091812489661,1829.5091812489661,0.0,1846.236559139785,1829.5091812489661,16.727377890818843,0.0,0.8636121457601085,0.07,
16-May 08:00:00,258.3,217.45,74.1598715249311,258.2927835458727,8.58,0.007216454127330962,16.41681333728541,8.690982413238132,0.0,2350.5046769771193,61.39701544379552,0.0,-73.03992930424829,-17.567198962068606,0.0,0.0,19.8543958950915,0.0,0.0,8.164192610721832,0.0,2351.6962012938275,52.336663355664314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.359537938163,2299.359537938163,0.0,200.0,200.0,0.0,2099.359537938163,0.8830610709593801,0.07,
16-May 09:00:00,302.44,202.31,147.82472343423254,312.7418175272672,9.15,-10.30181752726719,25.570178112614013,6.848763756770186,0.0,2825.6545866314605,56.60463985257525,708.5661089337915,-73.1845003201825,-15.81926697843187,-1.1368683772161603E-13,0.0,24.432741041027043,0.0,0.0,6.62034941097935,0.0,2118.434514691702,48.8947560678894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069.5397586238128,2069.5397586238128,0.0,200.0,200.0,0.0,1869.5397586238128,0.6564232361767965,0.07,
16-May 10:00:00,479.11,273.04,265.93615149974727,510.1336457558245,10.0,-31.023645755824475,42.56741311836866,6.854590408177174,0.0,4643.973353671129,16.411968788302705,1495.6718788497033,-49.585553032114575,-23.587527928641226,0.0,0.0,36.47133524640776,0.0,0.0,14.718822057790486,0.0,3153.8724296896808,68.10018704282167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3085.772242646859,3085.772242646859,0.0,200.0,200.0,0.0,2885.772242646859,0.600034231571376,0.07,
16-May 11:00:00,427.6,242.51,221.19379620788175,459.2679115091184,10.63,-31.66791150911837,38.60930716425636,5.503673372239476,0.0,4184.761704204036,22.800570325784978,1354.626913562971,-50.463377877525595,-21.17562086946656,0.0,0.0,34.38148226393065,0.0,0.0,11.862616910250122,0.0,2832.7291198880916,61.75873942051201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.9703804675796,2770.9703804675796,0.0,200.0,200.0,0.0,2570.9703804675796,0.5984969039828743,0.07,
16-May 12:00:00,462.38,266.42,228.17479831402943,497.80335087811227,11.1,-35.423350878112274,41.76373436156287,5.808396889852673,0.0,4538.330693837102,18.075629750256116,1435.2929922496314,-37.34371043527476,-23.14810380393744,0.0,0.0,35.89194174749781,0.0,0.0,14.175521421108954,0.0,3095.3864229078213,66.95530597241363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.4311169354078,3028.4311169354078,0.0,200.0,200.0,0.0,2828.4311169354078,0.6034704537939948,0.07,
16-May 13:00:00,605.8,337.2,319.9536499339559,650.890043349692,11.83,-45.090043349691996,54.850071822276135,7.397289088772325,0.0,5933.518238981527,-7.610036966889612,1948.5011664020126,22.734564372148263,-29.377041973481667,0.0,0.0,52.95361537669976,0.0,0.0,22.83096812466519,0.0,3923.4850036463718,83.49310921181994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.991894434552,3839.991894434552,0.0,200.0,200.0,0.0,3639.991894434552,0.5852195244761562,0.07,
16-May 14:00:00,597.8,304.48,375.98473087537417,638.5317615382949,12.39,-40.731761538294904,53.958218382786704,7.614370127336272,0.0,5815.748464123972,-6.470589370894828,2108.275666553093,27.903847936552367,-27.250542050386656,0.0,0.0,52.6339322870019,0.0,0.0,19.645292117468916,0.0,3641.0108566511376,77.88307137824692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563.127785272891,3563.127785272891,0.0,200.0,200.0,0.0,3363.127785272891,0.5535349161152879,0.07,
16-May 15:00:00,506.38,280.22,330.2643134249648,532.1710094435824,12.68,-25.791009443582425,44.553393425263565,8.91657982281102,0.0,4825.306444850719,13.351663679296532,1593.092316809753,-7.512145458152327,-23.913622035358067,0.0,0.0,37.89167177207989,0.0,0.0,15.128606318783389,0.0,3197.267953764316,68.94678610447411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.321167659842,3128.321167659842,0.0,200.0,200.0,0.0,2928.321167659842,0.5831177326652239,0.07,
16-May 16:00:00,501.69000000000005,182.22,570.5482315996525,520.2815567166119,12.89,-18.591556716611876,14.61339251376971,13.538379335761753,0.0,4960.66823146017,10.258934045251047,0.0,-3.8840309161719224,-36.873886632032765,0.0,0.0,37.775110726723256,0.0,0.0,35.97046339449254,0.0,4917.421640841908,105.62310250550858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.798538336399,4811.798538336399,0.0,1846.236559139785,1846.236559139785,0.0,2965.5619791966146,0.9174135121119202,0.07,
16-May 17:00:00,354.68,126.38,551.3198347298235,349.2973805767069,12.77,5.382619423293079,9.897890947538613,22.88035377154938,0.0,3190.5128894447985,50.74324926708209,0.0,-42.22901886068859,-23.663517791912856,-1.1368683772161603E-13,0.0,26.862953450024804,0.0,0.0,14.813811527241787,0.0,3163.9854118530516,68.29769958192261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.687712271129,3095.687712271129,0.0,1846.236559139785,1846.236559139785,0.0,1249.451153131344,0.8791398006010316,0.07,
16-May 18:00:00,175.76,91.52,327.5149017572275,156.57660885099517,12.25,19.18339114900482,6.7553436734470225,24.83641072798767,0.0,1259.8473328515697,69.29332457781527,0.0,-35.11755578697423,-9.085038472812634,0.0,0.0,14.333101019043966,0.0,0.0,2.1835430068280424,0.0,1218.2399585076694,36.7894454398587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.4505130678106,1181.4505130678106,0.0,1846.236559139785,1181.4505130678106,664.7860460719744,0.0,0.7484878929169382,0.07,
16-May 19:00:00,44.24,31.81,124.34455256855486,29.327652111963122,11.5,14.91234788803688,2.0850536906407706,3.5569516419262017,0.0,238.75131953631322,52.94439139498874,0.0,-7.112402136204539,-1.387403047738132,0.0,0.0,7.93225724577805,0.0,0.0,0.05092294583284882,0.0,186.32355313365622,19.19421026236295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.12934287129337,167.12934287129337,0.0,1846.236559139785,167.12934287129337,1679.1072162684918,0.0,0.5652903048703887,0.07,
16-May 20:00:00,0.3,0.3,0.0,0.0,10.72,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.236559139785,0.0,1846.236559139785,0.0,0.0,0.07,
16-May 21:00:00,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 22:00:00,0.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
16-May 23:00:00,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 00:00:00,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 01:00:00,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 02:00:00,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 03:00:00,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 04:00:00,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 05:00:00,37.57,27.81,105.06382914759598,24.218934487734554,5.55,13.351065512265446,1.7977946489936127,1.803800620255876,0.0,207.82277932232944,49.00669426108089,0.0,-8.746966040313577,-1.2007236097259968,0.0,0.0,7.466569804762525,0.0,0.0,0.03814119826791391,0.0,161.2590637082577,17.402751164080346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.85631254417737,143.85631254417737,0.0,200.0,143.85631254417737,56.14368745582263,0.0,0.5892098777296151,0.07,
17-May 06:00:00,113.86,73.68,161.00394292310494,102.79143820764018,6.27,11.068561792359816,5.407563029819713,14.005493621206043,0.0,840.4540860906735,68.95676370816679,0.0,-39.709315374256896,-6.003996221502512,-5.684341886080802E-14,0.0,10.673808223095321,0.0,0.0,0.9536500522957522,0.0,805.5831757028749,32.120693119164045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.4624825837109,773.4624825837109,0.0,200.0,200.0,0.0,573.4624825837109,0.7464116988223188,0.07,
17-May 07:00:00,236.79,137.39,244.47557676103938,232.473267591879,7.35,4.316732408120998,10.463125803148596,14.178307732855343,0.0,2094.944887283221,61.30120960824737,0.0,-76.27558054058213,-15.69139759450164,0.0,0.0,17.732912282003497,0.0,0.0,6.513755547194728,0.0,2101.3639879808593,48.627743285523124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.736244695336,2052.736244695336,0.0,1846.236559139785,1846.236559139785,0.0,206.4996855555512,0.8759034926431906,0.07,
17-May 08:00:00,300.18,154.92,262.54750134623436,307.8453344194396,8.25,-7.665334419439603,12.097590681865853,8.959035144892322,0.0,2890.8301826142288,56.52295038966582,0.0,-81.83550907615907,-21.69569171210437,2.842170943040401E-14,0.0,23.383846353471938,0.0,0.0,12.452461383354482,0.0,2902.0021252759993,63.13800767481256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.864117601187,2838.864117601187,0.0,200.0,200.0,0.0,2638.864117601187,0.914762087683287,0.07,
17-May 09:00:00,459.48,240.23,322.60540571913384,482.6300727884162,9.45,-23.150072788416196,40.65936155406807,8.042688063285809,0.0,4373.994473564308,20.147453326527128,1555.9188133914015,-61.45935057422713,-21.174641640203518,0.0,0.0,36.1020053934711,0.0,0.0,11.861519803997162,0.0,2832.598673863342,61.756136259616525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.8425376037253,2770.8425376037253,0.0,200.0,200.0,0.0,2570.8425376037253,0.5694998241421425,0.07,
17-May 10:00:00,527.12,304.63,286.3344119385236,560.5502311386956,10.53,-33.4302311386956,46.69509004208576,7.535754966689961,0.0,5103.699412189592,8.289317387223827,1608.3778830297756,-30.2413799375003,-26.070546191588843,0.0,0.0,41.2007661649142,0.0,0.0,17.980777215023572,0.0,3484.1625945217443,74.74113511749736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.421459404247,3409.421459404247,0.0,200.0,200.0,0.0,3209.421459404247,0.6033402262566727,0.07,
17-May 11:00:00,549.92,355.52,231.74576296756686,587.8089601050063,11.41,-37.88896010500639,48.258144906401725,7.702370323448939,0.0,5361.03232434157,2.942586079653924,1415.9429166683562,-9.388538452572636,-29.316216360712566,5.684341886080802E-14,0.0,42.706511951123616,0.0,0.0,22.736522267417016,0.0,3915.4085421883033,83.33357208941261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.074970098891,3832.074970098891,0.0,200.0,200.0,0.0,3632.074970098891,0.6466866901845009,0.07,
17-May 12:00:00,524.32,363.51,186.79828731979518,554.2051098709962,12.01,-29.88510987099619,45.312551539517955,8.921739533875957,0.0,5039.705853479832,9.482856976969403,1171.9609875935173,-11.861675294911516,-28.741929399495923,0.0,0.0,37.866430938133874,0.0,0.0,21.854457820257636,0.0,3839.144724845361,81.82459815451243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757.3201266908486,3757.3201266908486,0.0,200.0,200.0,0.0,3557.3201266908486,0.6725178263265637,0.07,
17-May 13:00:00,497.73,268.82,271.99315027395005,534.9949026347845,12.27,-37.26490263478445,45.246608436571265,6.025224716848349,0.0,4875.928540372158,12.405036552740736,1662.6836369846553,-11.38119311901253,-23.79966768569548,0.0,0.0,38.93203519437668,0.0,0.0,14.984766718243208,0.0,3182.10392572685,68.65123155010491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.452694176745,3113.452694176745,0.0,200.0,200.0,0.0,2913.452694176745,0.5772829817973167,0.07,
17-May 14:00:00,465.53,320.49,185.39146172424543,487.6010594682648,12.6,-22.07105946826482,39.70428092908989,8.652069447978029,0.0,4427.586667639265,19.814424599874897,1045.686847526971,-21.73409072071483,-25.128423410620016,0.0,0.0,33.36303148379858,0.0,0.0,16.70470008210263,0.0,3358.8801780778526,72.21773133530692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286.662446742546,3286.662446742546,0.0,200.0,200.0,0.0,3086.662446742546,0.6686311253117647,0.07,
17-May 15:00:00,454.71,286.72,244.47680234122666,476.12393843404493,12.8,-21.41393843404495,39.215665896482065,8.642788057468344,0.0,4316.916083559352,21.316336681110972,1183.7021501188938,-21.54374302389577,-23.247519833803835,0.0,0.0,33.77202860939863,0.0,0.0,14.297544402729569,0.0,3108.6192866049187,67.21473349263417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.4045531122847,3041.4045531122847,0.0,200.0,200.0,0.0,2841.4045531122847,0.6336512586452339,0.07,
17-May 16:00:00,352.56,210.77,252.08053418275037,361.4656405851556,12.73,-8.905640585155595,16.39564821905074,10.30812808596458,0.0,3374.3995919438144,46.035983022574015,0.0,-40.82808270865309,-25.059156665971383,5.684341886080802E-14,0.0,27.970802833708547,0.0,0.0,16.612733709957606,0.0,3349.6673117521977,72.031685088956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.635626663242,3277.635626663242,0.0,1846.236559139785,1846.236559139785,0.0,1431.399067523457,0.899476409619169,0.07,
17-May 17:00:00,217.47,120.55,232.50324613943815,214.32755408606522,12.32,3.142445913934779,9.217949279848984,12.495059791908682,0.0,1941.5546137442204,62.26423218930807,-1.4210854715202004E-14,-44.89010725495938,-14.294867078605593,-5.684341886080802E-14,0.0,18.198211662459187,0.0,0.0,5.4059054536456435,0.0,1914.8712387723722,45.865719765986746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.0055190063854,1869.0055190063854,0.0,1846.236559139785,1846.236559139785,0.0,22.768959866600426,0.8650250882875077,0.07,
17-May 18:00:00,145.69,77.62,261.6153052605317,130.11899757672234,11.78,15.571002423277662,5.731390818969121,20.310656591521933,0.0,1049.0956576756114,69.79081651779902,-2.842170943040401E-14,-31.97139830310055,-7.488017408743292,2.842170943040401E-14,0.0,12.873918295140399,0.0,0.0,1.4833440795107402,0.0,1004.4069944950053,35.2609500841082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.146044410897,969.146044410897,0.0,1846.236559139785,969.146044410897,877.0905147288879,0.0,0.7388302119343363,0.07,
17-May 19:00:00,56.68,37.64,184.5574221635891,34.32655122051129,11.06,22.35344877948871,2.360045838064738,5.5373961736209365,0.0,266.4054208249622,55.728967703350335,7.105427357601002E-15,-8.441837588554177,-1.5832970746730752,-5.329070518200751E-15,0.0,8.012014087089403,0.0,0.0,0.06631824867956403,0.0,212.6232554490702,20.809732731029275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.81352271804099,191.81352271804099,0.0,1846.236559139785,191.81352271804099,1654.423036421744,0.0,0.5543003804384685,0.07,
17-May 20:00:00,0.49,0.49,0.0,0.0,10.3,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.236559139785,0.0,1846.236559139785,0.0,0.0,0.07,
17-May 21:00:00,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 22:00:00,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
17-May 23:00:00,0.0,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 00:00:00,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 01:00:00,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 02:00:00,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 03:00:00,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 04:00:00,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
18-May 05:00:00,49.84,34.77,157.18495104563078,29.12911201722065,4.06,20.710887982779354,2.1228444213516804,2.992800844133732,0.0,242.05574485749113,53.31281247090739,0.0,-11.413378923696762,-1.4430752937771762,-7.105427357601002E-15,0.0,7.746272139990388,0.0,0.0,0.05509170525289328,0.0,193.79802275881445,19.680869459903803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.11715329891064,174.11715329891064,0.0,200.0,174.11715329891064,25.882846701089363,0.0,0.5929395780001238,0.07,
18-May 06:00:00,149.27,73.71,299.46656986679085,130.76487529548723,4.92,18.50512470451278,5.426782202628916,22.417083638491995,0.0,1037.4437753000125,69.71977277458775,7.105427357601002E-15,-52.010148715840394,-7.561001594290286,-2.1316282072803006E-14,0.0,11.600605335893505,0.0,0.0,1.512400703294658,0.0,1014.1821467963673,35.366457912911784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.8156888834556,978.8156888834556,0.0,200.0,200.0,0.0,778.8156888834556,0.7425162203193633,0.07,
18-May 07:00:00,270.32,133.28,334.9591802324295,265.7642851819709,6.01,4.5557148180291165,10.287776250557684,17.145903286458775,0.0,2402.3725049011405,61.29449424411924,0.0,-91.64830225758185,-18.099343403944285,0.0,0.0,19.480525722031643,0.0,0.0,8.666302459772968,0.0,2422.678828136743,53.466295798333356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.21253233841,2369.21253233841,0.0,1846.236559139785,1846.236559139785,0.0,522.9759731986248,0.8843079532778108,0.07,
